"initial_alias","converted_alias","name","description","namespace"
"GO:0019752","ENSMUSG00000056148","Rdh9","retinol dehydrogenase 9 [Source:MGI Symbol;Acc:MGI:2143528]","GO"
"GO:0019752","ENSMUSG00000056220","Pla2g4a","phospholipase A2, group IVA (cytosolic, calcium-dependent) [Source:MGI Symbol;Acc:MGI:1195256]","GO"
"GO:0019752","ENSMUSG00000056228","Cars2","cysteinyl-tRNA synthetase 2 (mitochondrial)(putative) [Source:MGI Symbol;Acc:MGI:1919191]","GO"
"GO:0019752","ENSMUSG00000056493","Foxk1","forkhead box K1 [Source:MGI Symbol;Acc:MGI:1347488]","GO"
"GO:0019752","ENSMUSG00000056880","Gadl1","glutamate decarboxylase-like 1 [Source:MGI Symbol;Acc:MGI:1920998]","GO"
"GO:0019752","ENSMUSG00000056973","Ces1d","carboxylesterase 1D [Source:MGI Symbol;Acc:MGI:2148202]","GO"
"GO:0019752","ENSMUSG00000057069","Ero1lb","ERO1-like beta (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914725]","GO"
"GO:0019752","ENSMUSG00000057228","Aadat","aminoadipate aminotransferase [Source:MGI Symbol;Acc:MGI:1345167]","GO"
"GO:0019752","ENSMUSG00000057666","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","GO"
"GO:0019752","ENSMUSG00000057880","Abat","4-aminobutyrate aminotransferase [Source:MGI Symbol;Acc:MGI:2443582]","GO"
"GO:0019752","ENSMUSG00000058022","Adtrp","androgen dependent TFPI regulating protein [Source:MGI Symbol;Acc:MGI:1924596]","GO"
"GO:0019752","ENSMUSG00000058709","Egln2","egl-9 family hypoxia-inducible factor 2 [Source:MGI Symbol;Acc:MGI:1932287]","GO"
"GO:0019752","ENSMUSG00000059040","Eno1b","enolase 1B, retrotransposed [Source:MGI Symbol;Acc:MGI:3648653]","GO"
"GO:0019752","ENSMUSG00000059201","Lep","leptin [Source:MGI Symbol;Acc:MGI:104663]","GO"
"GO:0019752","ENSMUSG00000059316","Slc27a4","solute carrier family 27 (fatty acid transporter), member 4 [Source:MGI Symbol;Acc:MGI:1347347]","GO"
"GO:0019752","ENSMUSG00000059343","Aldoart1","aldolase 1 A, retrogene 1 [Source:MGI Symbol;Acc:MGI:2447811]","GO"
"GO:0019752","ENSMUSG00000059447","Hadhb","hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit [Source:MGI Symbol;Acc:MGI:2136381]","GO"
"GO:0019752","ENSMUSG00000059552","Trp53","transformation related protein 53 [Source:MGI Symbol;Acc:MGI:98834]","GO"
"GO:0019752","ENSMUSG00000060063","Alox5ap","arachidonate 5-lipoxygenase activating protein [Source:MGI Symbol;Acc:MGI:107505]","GO"
"GO:0019752","ENSMUSG00000060279","Ap2a1","adaptor-related protein complex 2, alpha 1 subunit [Source:MGI Symbol;Acc:MGI:101921]","GO"
"GO:0019752","ENSMUSG00000060317","Acnat2","acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345]","GO"
"GO:0019752","ENSMUSG00000060376","Bckdha","branched chain ketoacid dehydrogenase E1, alpha polypeptide [Source:MGI Symbol;Acc:MGI:107701]","GO"
"GO:0019752","ENSMUSG00000060407","Cyp2a12","cytochrome P450, family 2, subfamily a, polypeptide 12 [Source:MGI Symbol;Acc:MGI:105055]","GO"
"GO:0019752","ENSMUSG00000060600","Eno3","enolase 3, beta muscle [Source:MGI Symbol;Acc:MGI:95395]","GO"
"GO:0019752","ENSMUSG00000060601","Nr1h2","nuclear receptor subfamily 1, group H, member 2 [Source:MGI Symbol;Acc:MGI:1352463]","GO"
"GO:0019752","ENSMUSG00000060613","Cyp2c70","cytochrome P450, family 2, subfamily c, polypeptide 70 [Source:MGI Symbol;Acc:MGI:2385878]","GO"
"GO:0019752","ENSMUSG00000061046","Haghl","hydroxyacylglutathione hydrolase-like [Source:MGI Symbol;Acc:MGI:1919877]","GO"
"GO:0019752","ENSMUSG00000061099","Gapdhs","glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [Source:MGI Symbol;Acc:MGI:95653]","GO"
"GO:0019752","ENSMUSG00000061474","Mrps36","mitochondrial ribosomal protein S36 [Source:MGI Symbol;Acc:MGI:1913378]","GO"
"GO:0019752","ENSMUSG00000061740","Cyp2d22","cytochrome P450, family 2, subfamily d, polypeptide 22 [Source:MGI Symbol;Acc:MGI:1929474]","GO"
"GO:0019752","ENSMUSG00000061838","Suclg2","succinate-Coenzyme A ligase, GDP-forming, beta subunit [Source:MGI Symbol;Acc:MGI:1306824]","GO"
"GO:0019752","ENSMUSG00000061878","Sphk1","sphingosine kinase 1 [Source:MGI Symbol;Acc:MGI:1316649]","GO"
"GO:0019752","ENSMUSG00000062070","Pgk1","phosphoglycerate kinase 1 [Source:MGI Symbol;Acc:MGI:97555]","GO"
"GO:0019752","ENSMUSG00000062078","Qk","quaking [Source:MGI Symbol;Acc:MGI:97837]","GO"
"GO:0019752","ENSMUSG00000062432","Cyp26c1","cytochrome P450, family 26, subfamily c, polypeptide 1 [Source:MGI Symbol;Acc:MGI:2679699]","GO"
"GO:0019752","ENSMUSG00000062480","Acat3","acetyl-Coenzyme A acetyltransferase 3 [Source:MGI Symbol;Acc:MGI:109182]","GO"
"GO:0019752","ENSMUSG00000062515","Fabp4","fatty acid binding protein 4, adipocyte [Source:MGI Symbol;Acc:MGI:88038]","GO"
"GO:0019752","ENSMUSG00000062624","Cyp2c67","cytochrome P450, family 2, subfamily c, polypeptide 67 [Source:MGI Symbol;Acc:MGI:3612288]","GO"
"GO:0019752","ENSMUSG00000062908","Acadm","acyl-Coenzyme A dehydrogenase, medium chain [Source:MGI Symbol;Acc:MGI:87867]","GO"
"GO:0019752","ENSMUSG00000062937","Mtap","methylthioadenosine phosphorylase [Source:MGI Symbol;Acc:MGI:1914152]","GO"
"GO:0019752","ENSMUSG00000063065","Mapk3","mitogen-activated protein kinase 3 [Source:MGI Symbol;Acc:MGI:1346859]","GO"
"GO:0019752","ENSMUSG00000063129","Aldoart2","aldolase 1 A, retrogene 2 [Source:MGI Symbol;Acc:MGI:1931052]","GO"
"GO:0019752","ENSMUSG00000063229","Ldha","lactate dehydrogenase A [Source:MGI Symbol;Acc:MGI:96759]","GO"
"GO:0019752","ENSMUSG00000063275","Hacd1","3-hydroxyacyl-CoA dehydratase 1 [Source:MGI Symbol;Acc:MGI:1353592]","GO"
"GO:0019752","ENSMUSG00000063415","Cyp26b1","cytochrome P450, family 26, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:2176159]","GO"
"GO:0019752","ENSMUSG00000063428","Ddo","D-aspartate oxidase [Source:MGI Symbol;Acc:MGI:1925528]","GO"
"GO:0019752","ENSMUSG00000063524","Eno1","enolase 1, alpha non-neuron [Source:MGI Symbol;Acc:MGI:95393]","GO"
"GO:0019752","ENSMUSG00000063683","Glyat","glycine-N-acyltransferase [Source:MGI Symbol;Acc:MGI:2147502]","GO"
"GO:0019752","ENSMUSG00000063889","Crem","cAMP responsive element modulator [Source:MGI Symbol;Acc:MGI:88495]","GO"
"GO:0019752","ENSMUSG00000063929","Cyp4a32","cytochrome P450, family 4, subfamily a, polypeptide 32 [Source:MGI Symbol;Acc:MGI:3717148]","GO"
"GO:0019752","ENSMUSG00000065455","Mir21a","microRNA 21a [Source:MGI Symbol;Acc:MGI:2676885]","GO"
"GO:0019752","ENSMUSG00000065465","Mir33","microRNA 33 [Source:MGI Symbol;Acc:MGI:3619343]","GO"
"GO:0019752","ENSMUSG00000065490","Mir30c-1","microRNA 30c-1 [Source:MGI Symbol;Acc:MGI:2676909]","GO"
"GO:0019752","ENSMUSG00000065516","Mir214","microRNA 214 [Source:MGI Symbol;Acc:MGI:2676890]","GO"
"GO:0019752","ENSMUSG00000065547","Mir199a-1","microRNA 199a-1 [Source:MGI Symbol;Acc:MGI:2676863]","GO"
"GO:0019752","ENSMUSG00000065567","Mir30c-2","microRNA 30c-2 [Source:MGI Symbol;Acc:MGI:3619048]","GO"
"GO:0019752","ENSMUSG00000066071","Cyp4a12a","cytochrome P450, family 4, subfamily a, polypeptide 12a [Source:MGI Symbol;Acc:MGI:88612]","GO"
"GO:0019752","ENSMUSG00000066072","Cyp4a10","cytochrome P450, family 4, subfamily a, polypeptide 10 [Source:MGI Symbol;Acc:MGI:88611]","GO"
"GO:0019752","ENSMUSG00000066442","Mthfs","5, 10-methenyltetrahydrofolate synthetase [Source:MGI Symbol;Acc:MGI:1340032]","GO"
"GO:0019752","ENSMUSG00000066704","Cyp2b19","cytochrome P450, family 2, subfamily b, polypeptide 19 [Source:MGI Symbol;Acc:MGI:107303]","GO"
"GO:0019752","ENSMUSG00000067225","Cyp2c54","cytochrome P450, family 2, subfamily c, polypeptide 54 [Source:MGI Symbol;Acc:MGI:3642960]","GO"
"GO:0019752","ENSMUSG00000067229","Cyp2c66","cytochrome P450, family 2, subfamily c, polypeptide 66 [Source:MGI Symbol;Acc:MGI:1917138]","GO"
"GO:0019752","ENSMUSG00000067231","Cyp2c65","cytochrome P450, family 2, subfamily c, polypeptide 65 [Source:MGI Symbol;Acc:MGI:1919553]","GO"
"GO:0019752","ENSMUSG00000067653","Ankrd23","ankyrin repeat domain 23 [Source:MGI Symbol;Acc:MGI:1925571]","GO"
"GO:0019752","ENSMUSG00000067713","Prkag1","protein kinase, AMP-activated, gamma 1 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:108411]","GO"
"GO:0019752","ENSMUSG00000068085","Cyp2d11","cytochrome P450, family 2, subfamily d, polypeptide 11 [Source:MGI Symbol;Acc:MGI:88603]","GO"
"GO:0019752","ENSMUSG00000068086","Cyp2d9","cytochrome P450, family 2, subfamily d, polypeptide 9 [Source:MGI Symbol;Acc:MGI:88606]","GO"
"GO:0019752","ENSMUSG00000068739","Sars","seryl-aminoacyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:102809]","GO"
"GO:0019752","ENSMUSG00000069324","Gm5096","predicted gene 5096 [Source:MGI Symbol;Acc:MGI:3643681]","GO"
"GO:0019752","ENSMUSG00000069456","Rdh16","retinol dehydrogenase 16 [Source:MGI Symbol;Acc:MGI:1201375]","GO"
"GO:0019752","ENSMUSG00000069805","Fbp1","fructose bisphosphatase 1 [Source:MGI Symbol;Acc:MGI:95492]","GO"
"GO:0019752","ENSMUSG00000069873","4930438A08Rik","RIKEN cDNA 4930438A08 gene [Source:MGI Symbol;Acc:MGI:1921238]","GO"
"GO:0019752","ENSMUSG00000070126","Mir199a-2","microRNA 199a-2 [Source:MGI Symbol;Acc:MGI:3618742]","GO"
"GO:0019752","ENSMUSG00000070699","Sars2","seryl-aminoacyl-tRNA synthetase 2 [Source:MGI Symbol;Acc:MGI:1919234]","GO"
"GO:0019752","ENSMUSG00000070719","Pla2g4d","phospholipase A2, group IVD [Source:MGI Symbol;Acc:MGI:1925640]","GO"
"GO:0019752","ENSMUSG00000070880","Gad1","glutamate decarboxylase 1 [Source:MGI Symbol;Acc:MGI:95632]","GO"
"GO:0019752","ENSMUSG00000070985","Acnat1","acyl-coenzyme A amino acid N-acyltransferase 1 [Source:MGI Symbol;Acc:MGI:2140197]","GO"
"GO:0019752","ENSMUSG00000071072","Ptges3","prostaglandin E synthase 3 [Source:MGI Symbol;Acc:MGI:1929282]","GO"
"GO:0019752","ENSMUSG00000071347","C1qtnf9","C1q and tumor necrosis factor related protein 9 [Source:MGI Symbol;Acc:MGI:3045252]","GO"
"GO:0019752","ENSMUSG00000071551","Akr1c19","aldo-keto reductase family 1, member C19 [Source:MGI Symbol;Acc:MGI:2653678]","GO"
"GO:0019752","ENSMUSG00000071711","Mpst","mercaptopyruvate sulfurtransferase [Source:MGI Symbol;Acc:MGI:2179733]","GO"
"GO:0019752","ENSMUSG00000072919","Noxred1","NADP+ dependent oxidoreductase domain containing 1 [Source:MGI Symbol;Acc:MGI:1918525]","GO"
"GO:0019752","ENSMUSG00000072946","Ptgr2","prostaglandin reductase 2 [Source:MGI Symbol;Acc:MGI:1916372]","GO"
"GO:0019752","ENSMUSG00000072949","Acot1","acyl-CoA thioesterase 1 [Source:MGI Symbol;Acc:MGI:1349396]","GO"
"GO:0019752","ENSMUSG00000073422","H2-Ke6","H2-K region expressed gene 6 [Source:MGI Symbol;Acc:MGI:95911]","GO"
"GO:0019752","ENSMUSG00000073987","Ggh","gamma-glutamyl hydrolase [Source:MGI Symbol;Acc:MGI:1329035]","GO"
"GO:0019752","ENSMUSG00000074064","Mlycd","malonyl-CoA decarboxylase [Source:MGI Symbol;Acc:MGI:1928485]","GO"
"GO:0019752","ENSMUSG00000074183","Gsta1","glutathione S-transferase, alpha 1 (Ya) [Source:MGI Symbol;Acc:MGI:1095417]","GO"
"GO:0019752","ENSMUSG00000074206","Adh6b","alcohol dehydrogenase 6B (class V) [Source:MGI Symbol;Acc:MGI:2446626]","GO"
"GO:0019752","ENSMUSG00000074207","Adh1","alcohol dehydrogenase 1 (class I) [Source:MGI Symbol;Acc:MGI:87921]","GO"
"GO:0019752","ENSMUSG00000074254","Cyp2a4","cytochrome P450, family 2, subfamily a, polypeptide 4 [Source:MGI Symbol;Acc:MGI:88596]","GO"
"GO:0019752","ENSMUSG00000074272","Ceacam1","carcinoembryonic antigen-related cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1347245]","GO"
"GO:0019752","ENSMUSG00000074604","Mgst2","microsomal glutathione S-transferase 2 [Source:MGI Symbol;Acc:MGI:2448481]","GO"
"GO:0019752","ENSMUSG00000074768","Bhmt","betaine-homocysteine methyltransferase [Source:MGI Symbol;Acc:MGI:1339972]","GO"
"GO:0019752","ENSMUSG00000074882","Cyp2c68","cytochrome P450, family 2, subfamily c, polypeptide 68 [Source:MGI Symbol;Acc:MGI:3612287]","GO"
"GO:0019752","ENSMUSG00000074916","Chst14","carbohydrate sulfotransferase 14 [Source:MGI Symbol;Acc:MGI:1919386]","GO"
"GO:0019752","ENSMUSG00000075217","4833423E24Rik","RIKEN cDNA 4833423E24 gene [Source:MGI Symbol;Acc:MGI:2687041]","GO"
"GO:0019752","ENSMUSG00000075289","Carns1","carnosine synthase 1 [Source:MGI Symbol;Acc:MGI:2147595]","GO"
"GO:0019752","ENSMUSG00000075520","Malrd1","MAM and LDL receptor class A domain containing 1 [Source:MGI Symbol;Acc:MGI:1928271]","GO"
"GO:0019752","ENSMUSG00000075528","Aarsd1","alanyl-tRNA synthetase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916934]","GO"
"GO:0019752","ENSMUSG00000076435","Acsf2","acyl-CoA synthetase family member 2 [Source:MGI Symbol;Acc:MGI:2388287]","GO"
"GO:0019752","ENSMUSG00000076441","Ass1","argininosuccinate synthetase 1 [Source:MGI Symbol;Acc:MGI:88090]","GO"
"GO:0019752","ENSMUSG00000078787","Cyp2t4","cytochrome P450, family 2, subfamily t, polypeptide 4 [Source:MGI Symbol;Acc:MGI:2686296]","GO"
"GO:0019752","ENSMUSG00000078937","Cpt1b","carnitine palmitoyltransferase 1b, muscle [Source:MGI Symbol;Acc:MGI:1098297]","GO"
"GO:0019752","ENSMUSG00000079057","Cyp4v3","cytochrome P450, family 4, subfamily v, polypeptide 3 [Source:MGI Symbol;Acc:MGI:2142763]","GO"
"GO:0019752","ENSMUSG00000079262","Slco1a6","solute carrier organic anion transporter family, member 1a6 [Source:MGI Symbol;Acc:MGI:1351906]","GO"
"GO:0019752","ENSMUSG00000079427","Mthfsl","5, 10-methenyltetrahydrofolate synthetase-like [Source:MGI Symbol;Acc:MGI:3780550]","GO"
"GO:0019752","ENSMUSG00000081607","Gm15294","predicted gene 15294 [Source:MGI Symbol;Acc:MGI:3708114]","GO"
"GO:0019752","ENSMUSG00000084234","4933405O20Rik","RIKEN cDNA 4933405O20 gene [Source:MGI Symbol;Acc:MGI:2142174]","GO"
"GO:0019752","ENSMUSG00000089675","Ugt1a8","UDP glucuronosyltransferase 1 family, polypeptide A8 [Source:MGI Symbol;Acc:MGI:3576090]","GO"
"GO:0019752","ENSMUSG00000089678","Agxt2","alanine-glyoxylate aminotransferase 2 [Source:MGI Symbol;Acc:MGI:2146052]","GO"
"GO:0019752","ENSMUSG00000089943","Ugt1a5","UDP glucuronosyltransferase 1 family, polypeptide A5 [Source:MGI Symbol;Acc:MGI:3032634]","GO"
"GO:0019752","ENSMUSG00000089960","Ugt1a1","UDP glucuronosyltransferase 1 family, polypeptide A1 [Source:MGI Symbol;Acc:MGI:98898]","GO"
"GO:0019752","ENSMUSG00000090124","Ugt1a7c","UDP glucuronosyltransferase 1 family, polypeptide A7C [Source:MGI Symbol;Acc:MGI:3032636]","GO"
"GO:0019752","ENSMUSG00000090145","Ugt1a6b","UDP glucuronosyltransferase 1 family, polypeptide A6B [Source:MGI Symbol;Acc:MGI:3580629]","GO"
"GO:0019752","ENSMUSG00000090150","Acad11","acyl-Coenzyme A dehydrogenase family, member 11 [Source:MGI Symbol;Acc:MGI:2143169]","GO"
"GO:0019752","ENSMUSG00000090165","Ugt1a10","UDP glycosyltransferase 1 family, polypeptide A10 [Source:MGI Symbol;Acc:MGI:3580642]","GO"
"GO:0019752","ENSMUSG00000090171","Ugt1a2","UDP glucuronosyltransferase 1 family, polypeptide A2 [Source:MGI Symbol;Acc:MGI:3576049]","GO"
"GO:0019752","ENSMUSG00000090175","Ugt1a9","UDP glucuronosyltransferase 1 family, polypeptide A9 [Source:MGI Symbol;Acc:MGI:3576092]","GO"
"GO:0019752","ENSMUSG00000090700","Cyp4f40","cytochrome P450, family 4, subfamily f, polypeptide 40 [Source:MGI Symbol;Acc:MGI:3645508]","GO"
"GO:0019752","ENSMUSG00000091813","Ces2h","carboxylesterase 2H [Source:MGI Symbol;Acc:MGI:3648740]","GO"
"GO:0019752","ENSMUSG00000091867","Cyp2a22","cytochrome P450, family 2, subfamily a, polypeptide 22 [Source:MGI Symbol;Acc:MGI:3648316]","GO"
"GO:0019752","ENSMUSG00000092008","Cyp2c69","cytochrome P450, family 2, subfamily c, polypeptide 69 [Source:MGI Symbol;Acc:MGI:3721049]","GO"
"GO:0019752","ENSMUSG00000094559","Cyp2d34","cytochrome P450, family 2, subfamily d, polypeptide 34 [Source:MGI Symbol;Acc:MGI:2385022]","GO"
"GO:0019752","ENSMUSG00000094806","Cyp2d10","cytochrome P450, family 2, subfamily d, polypeptide 10 [Source:MGI Symbol;Acc:MGI:88602]","GO"
"GO:0019752","ENSMUSG00000096852","Cyp2d12","cytochrome P450, family 2, subfamily d, polypeptide 12 [Source:MGI Symbol;Acc:MGI:88604]","GO"
"GO:0019752","ENSMUSG00000096951","Pdpn","podoplanin [Source:MGI Symbol;Acc:MGI:103098]","GO"
"GO:0019752","ENSMUSG00000097064","Carns1","carnosine synthase 1 [Source:MGI Symbol;Acc:MGI:2147595]","GO"
"GO:0019752","ENSMUSG00000097148","Gm3839","predicted pseudogene 3839 [Source:MGI Symbol;Acc:MGI:3782011]","GO"
"GO:0019752","ENSMUSG00000097239","Gm27029","predicted gene, 27029 [Source:MGI Symbol;Acc:MGI:5504144]","GO"
"GO:0019752","ENSMUSG00000098456","Gm12117","predicted gene 12117 [Source:MGI Symbol;Acc:MGI:3652019]","GO"
"GO:0019752","ENSMUSG00000098633","St6gal2","beta galactoside alpha 2,6 sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:2445190]","GO"
"GO:0019752","ENSMUSG00000098892","Comt","catechol-O-methyltransferase [Source:MGI Symbol;Acc:MGI:88470]","GO"
"GO:0019752","ENSMUSG00000099294","Gm11214","predicted gene 11214 [Source:MGI Symbol;Acc:MGI:3651045]","GO"
"GO:0019752","ENSMUSG00000099913","Gm28551","predicted gene 28551 [Source:MGI Symbol;Acc:MGI:5579257]","GO"
"GO:0019752","ENSMUSG00000101959","Ldhal6b","lactate dehydrogenase A-like 6B [Source:MGI Symbol;Acc:MGI:2146830]","GO"
"GO:0019752","ENSMUSG00000106677","Ugt2a1","UDP glucuronosyltransferase 2 family, polypeptide A1 [Source:MGI Symbol;Acc:MGI:2149905]","GO"
"GO:0019752","ENSMUSG00000109350","Gm44805","predicted gene 44805 [Source:MGI Symbol;Acc:MGI:5753381]","GO"
"GO:0019752","ENSMUSG00000110469","Gm10358","predicted gene 10358 [Source:MGI Symbol;Acc:MGI:3708786]","GO"
"GO:0019752","ENSMUSG00000111138","Gatm","glycine amidinotransferase (L-arginine:glycine amidinotransferase) [Source:MGI Symbol;Acc:MGI:1914342]","GO"
"GO:0019752","ENSMUSG00000111321","Prodh","proline dehydrogenase [Source:MGI Symbol;Acc:MGI:97770]","GO"
"GO:0019752","ENSMUSG00000111714","Mtch2","mitochondrial carrier 2 [Source:MGI Symbol;Acc:MGI:1929260]","GO"
"GO:0019752","ENSMUSG00000113475","Gm49366","predicted gene, 49366 [Source:MGI Symbol;Acc:MGI:6121579]","GO"
"GO:0019752","ENSMUSG00000116378","Gcat","glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase) [Source:MGI Symbol;Acc:MGI:1349389]","GO"
