"initial_alias","converted_alias","name","description","namespace"
"GO:0016491","ENSMUSG00000075551","Cyp3a41a","cytochrome P450, family 3, subfamily a, polypeptide 41A [Source:MGI Symbol;Acc:MGI:1858451]","GO"
"GO:0016491","ENSMUSG00000075552","Cyp3a41b","cytochrome P450, family 3, subfamily a, polypeptide 41B [Source:MGI Symbol;Acc:MGI:3714859]","GO"
"GO:0016491","ENSMUSG00000075604","Cyp11b1","cytochrome P450, family 11, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88583]","GO"
"GO:0016491","ENSMUSG00000075700","Selenot","selenoprotein T [Source:MGI Symbol;Acc:MGI:1916477]","GO"
"GO:0016491","ENSMUSG00000075704","Txnrd2","thioredoxin reductase 2 [Source:MGI Symbol;Acc:MGI:1347023]","GO"
"GO:0016491","ENSMUSG00000075705","Msrb1","methionine sulfoxide reductase B1 [Source:MGI Symbol;Acc:MGI:1351642]","GO"
"GO:0016491","ENSMUSG00000075706","Gpx4","glutathione peroxidase 4 [Source:MGI Symbol;Acc:MGI:104767]","GO"
"GO:0016491","ENSMUSG00000075707","Dio3","deiodinase, iodothyronine type III [Source:MGI Symbol;Acc:MGI:1306782]","GO"
"GO:0016491","ENSMUSG00000076432","Ywhaq","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:MGI Symbol;Acc:MGI:891963]","GO"
"GO:0016491","ENSMUSG00000078206","Fthl17d","ferritin, heavy polypeptide-like 17, member D [Source:MGI Symbol;Acc:MGI:3713070]","GO"
"GO:0016491","ENSMUSG00000078208","Fthl17b","ferritin, heavy polypeptide-like 17, member B [Source:MGI Symbol;Acc:MGI:3642940]","GO"
"GO:0016491","ENSMUSG00000078440","Dohh","deoxyhypusine hydroxylase/monooxygenase [Source:MGI Symbol;Acc:MGI:1915964]","GO"
"GO:0016491","ENSMUSG00000078597","Cyp4a12b","cytochrome P450, family 4, subfamily a, polypeptide 12B [Source:MGI Symbol;Acc:MGI:3611747]","GO"
"GO:0016491","ENSMUSG00000078621","Hbb-bh2","hemoglobin beta, bh2 [Source:MGI Symbol;Acc:MGI:96025]","GO"
"GO:0016491","ENSMUSG00000078651","Aoc2","amine oxidase, copper containing 2 (retina-specific) [Source:MGI Symbol;Acc:MGI:2668431]","GO"
"GO:0016491","ENSMUSG00000078787","Cyp2t4","cytochrome P450, family 2, subfamily t, polypeptide 4 [Source:MGI Symbol;Acc:MGI:2686296]","GO"
"GO:0016491","ENSMUSG00000079036","Alkbh1","alkB homolog 1, histone H2A dioxygenase [Source:MGI Symbol;Acc:MGI:2384034]","GO"
"GO:0016491","ENSMUSG00000079057","Cyp4v3","cytochrome P450, family 4, subfamily v, polypeptide 3 [Source:MGI Symbol;Acc:MGI:2142763]","GO"
"GO:0016491","ENSMUSG00000079484","Phyhd1","phytanoyl-CoA dioxygenase domain containing 1 [Source:MGI Symbol;Acc:MGI:3612860]","GO"
"GO:0016491","ENSMUSG00000079554","Aox2","aldehyde oxidase 2 [Source:MGI Symbol;Acc:MGI:3529596]","GO"
"GO:0016491","ENSMUSG00000079677","Fdx2","ferredoxin 2 [Source:MGI Symbol;Acc:MGI:1915415]","GO"
"GO:0016491","ENSMUSG00000079834","Tmlhe","trimethyllysine hydroxylase, epsilon [Source:MGI Symbol;Acc:MGI:2180203]","GO"
"GO:0016491","ENSMUSG00000079941","Gm11273","predicted gene 11273 [Source:MGI Symbol;Acc:MGI:3649411]","GO"
"GO:0016491","ENSMUSG00000081044","AU015836","expressed sequence AU015836 [Source:MGI Symbol;Acc:MGI:2147954]","GO"
"GO:0016491","ENSMUSG00000081225","Cyp2j12","cytochrome P450, family 2, subfamily j, polypeptide 12 [Source:MGI Symbol;Acc:MGI:3717097]","GO"
"GO:0016491","ENSMUSG00000081362","Cyp2j7","cytochrome P450, family 2, subfamily j, polypeptide 7 [Source:MGI Symbol;Acc:MGI:2449816]","GO"
"GO:0016491","ENSMUSG00000081607","Gm15294","predicted gene 15294 [Source:MGI Symbol;Acc:MGI:3708114]","GO"
"GO:0016491","ENSMUSG00000082815","Gm5678","predicted gene 5678 [Source:MGI Symbol;Acc:MGI:3646098]","GO"
"GO:0016491","ENSMUSG00000082932","Cyp2j8","cytochrome P450, family 2, subfamily j, polypeptide 8 [Source:MGI Symbol;Acc:MGI:2449817]","GO"
"GO:0016491","ENSMUSG00000083138","Cyp4a29","cytochrome P450, family 4, subfamily a, polypeptide 29 [Source:MGI Symbol;Acc:MGI:3717143]","GO"
"GO:0016491","ENSMUSG00000084234","4933405O20Rik","RIKEN cDNA 4933405O20 gene [Source:MGI Symbol;Acc:MGI:2142174]","GO"
"GO:0016491","ENSMUSG00000084346","Cyp4a30b","cytochrome P450, family 4, subfamily a, polypeptide 30b [Source:MGI Symbol;Acc:MGI:3717145]","GO"
"GO:0016491","ENSMUSG00000086056","Gm4846","predicted gene 4846 [Source:MGI Symbol;Acc:MGI:3643319]","GO"
"GO:0016491","ENSMUSG00000086962","Gm12248","predicted gene 12248 [Source:MGI Symbol;Acc:MGI:3651124]","GO"
"GO:0016491","ENSMUSG00000089789","Rdh1","retinol dehydrogenase 1 (all trans) [Source:MGI Symbol;Acc:MGI:1195275]","GO"
"GO:0016491","ENSMUSG00000089992","G6pd2","glucose-6-phosphate dehydrogenase 2 [Source:MGI Symbol;Acc:MGI:105977]","GO"
"GO:0016491","ENSMUSG00000090150","Acad11","acyl-Coenzyme A dehydrogenase family, member 11 [Source:MGI Symbol;Acc:MGI:2143169]","GO"
"GO:0016491","ENSMUSG00000090700","Cyp4f40","cytochrome P450, family 4, subfamily f, polypeptide 40 [Source:MGI Symbol;Acc:MGI:3645508]","GO"
"GO:0016491","ENSMUSG00000090817","Gm4450","predicted gene 4450 [Source:MGI Symbol;Acc:MGI:3782634]","GO"
"GO:0016491","ENSMUSG00000091471","Gm20538","predicted gene 20538 [Source:MGI Symbol;Acc:MGI:5142003]","GO"
"GO:0016491","ENSMUSG00000091586","Cyp4f17","cytochrome P450, family 4, subfamily f, polypeptide 17 [Source:MGI Symbol;Acc:MGI:3646233]","GO"
"GO:0016491","ENSMUSG00000091780","Sco2","SCO2 cytochrome c oxidase assembly protein [Source:MGI Symbol;Acc:MGI:3818630]","GO"
"GO:0016491","ENSMUSG00000091867","Cyp2a22","cytochrome P450, family 2, subfamily a, polypeptide 22 [Source:MGI Symbol;Acc:MGI:3648316]","GO"
"GO:0016491","ENSMUSG00000092008","Cyp2c69","cytochrome P450, family 2, subfamily c, polypeptide 69 [Source:MGI Symbol;Acc:MGI:3721049]","GO"
"GO:0016491","ENSMUSG00000094559","Cyp2d34","cytochrome P450, family 2, subfamily d, polypeptide 34 [Source:MGI Symbol;Acc:MGI:2385022]","GO"
"GO:0016491","ENSMUSG00000094806","Cyp2d10","cytochrome P450, family 2, subfamily d, polypeptide 10 [Source:MGI Symbol;Acc:MGI:88602]","GO"
"GO:0016491","ENSMUSG00000095143","Hsd3b4","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4 [Source:MGI Symbol;Acc:MGI:96236]","GO"
"GO:0016491","ENSMUSG00000095388","Gm10681","predicted gene 10681 [Source:MGI Symbol;Acc:MGI:3711284]","GO"
"GO:0016491","ENSMUSG00000095576","Fmo6","flavin containing monooxygenase 6 [Source:MGI Symbol;Acc:MGI:2681841]","GO"
"GO:0016491","ENSMUSG00000096145","Vkorc1","vitamin K epoxide reductase complex, subunit 1 [Source:MGI Symbol;Acc:MGI:106442]","GO"
"GO:0016491","ENSMUSG00000096852","Cyp2d12","cytochrome P450, family 2, subfamily d, polypeptide 12 [Source:MGI Symbol;Acc:MGI:88604]","GO"
"GO:0016491","ENSMUSG00000097148","Gm3839","predicted pseudogene 3839 [Source:MGI Symbol;Acc:MGI:3782011]","GO"
"GO:0016491","ENSMUSG00000097808","Gstp2","glutathione S-transferase, pi 2 [Source:MGI Symbol;Acc:MGI:95864]","GO"
"GO:0016491","ENSMUSG00000097830","Gstp1","glutathione S-transferase, pi 1 [Source:MGI Symbol;Acc:MGI:95865]","GO"
"GO:0016491","ENSMUSG00000098004","Gm27027","predicted gene, 27027 [Source:MGI Symbol;Acc:MGI:5504142]","GO"
"GO:0016491","ENSMUSG00000098456","Gm12117","predicted gene 12117 [Source:MGI Symbol;Acc:MGI:3652019]","GO"
"GO:0016491","ENSMUSG00000098789","Jmjd7","jumonji domain containing 7 [Source:MGI Symbol;Acc:MGI:3845785]","GO"
"GO:0016491","ENSMUSG00000099009","Rdh16f1","RDH16 family member 1 [Source:MGI Symbol;Acc:MGI:5547782]","GO"
"GO:0016491","ENSMUSG00000099282","Txnrd2","thioredoxin reductase 2 [Source:MGI Symbol;Acc:MGI:1347023]","GO"
"GO:0016491","ENSMUSG00000099294","Gm11214","predicted gene 11214 [Source:MGI Symbol;Acc:MGI:3651045]","GO"
"GO:0016491","ENSMUSG00000101959","Ldhal6b","lactate dehydrogenase A-like 6B [Source:MGI Symbol;Acc:MGI:2146830]","GO"
"GO:0016491","ENSMUSG00000107482","Etfbl","electron transferring flavoprotein, beta polypeptide like [Source:MGI Symbol;Acc:MGI:5753809]","GO"
"GO:0016491","ENSMUSG00000109392","Gm5737","predicted gene 5737 [Source:MGI Symbol;Acc:MGI:3645276]","GO"
"GO:0016491","ENSMUSG00000109926","Gm45808","predicted gene 45808 [Source:MGI Symbol;Acc:MGI:5804923]","GO"
"GO:0016491","ENSMUSG00000110469","Gm10358","predicted gene 10358 [Source:MGI Symbol;Acc:MGI:3708786]","GO"
"GO:0016491","ENSMUSG00000110777","Ifi30","interferon gamma inducible protein 30 [Source:MGI Symbol;Acc:MGI:2137648]","GO"
"GO:0016491","ENSMUSG00000110868","AA467197","expressed sequence AA467197 [Source:MGI Symbol;Acc:MGI:3034182]","GO"
"GO:0016491","ENSMUSG00000111321","Prodh","proline dehydrogenase [Source:MGI Symbol;Acc:MGI:97770]","GO"
"GO:0016491","ENSMUSG00000111692","Gm49373","predicted gene, 49373 [Source:MGI Symbol;Acc:MGI:6121591]","GO"
"GO:0016491","ENSMUSG00000111727","Ndufs3","NADH:ubiquinone oxidoreductase core subunit S3 [Source:MGI Symbol;Acc:MGI:1915599]","GO"
"GO:0016491","ENSMUSG00000113262","Gm48551","predicted gene, 48551 [Source:MGI Symbol;Acc:MGI:6098103]","GO"
"GO:0016491","ENSMUSG00000113902","Ndufb1-ps","NADH:ubiquinone oxidoreductase subunit B1 [Source:MGI Symbol;Acc:MGI:3780865]","GO"
"GO:0016491","ENSMUSG00000114004","Gm48552","predicted gene, 48552 [Source:MGI Symbol;Acc:MGI:6098105]","GO"
"GO:0016491","ENSMUSG00000115074","Ndor1","NADPH dependent diflavin oxidoreductase 1 [Source:MGI Symbol;Acc:MGI:1926047]","GO"
"GO:0016491","ENSMUSG00000116063","Cyp2u1","cytochrome P450, family 2, subfamily u, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1918769]","GO"
"GO:0016491","ENSMUSG00000116207","Nnt","nicotinamide nucleotide transhydrogenase [Source:MGI Symbol;Acc:MGI:109279]","GO"
"GO:0016491","ENSMUSG00000116228","LT629149.2","None","GO"
"GO:0016491","ENSMUSG00000116315","Jmjd1c","jumonji domain containing 1C [Source:MGI Symbol;Acc:MGI:1918614]","GO"
"GO:0016491","ENSMUSG00000116486","Ado","2-aminoethanethiol (cysteamine) dioxygenase [Source:MGI Symbol;Acc:MGI:2685083]","GO"
